link,video_id,title
https://www.youtube.com/watch?v=_BFdOGwZEZY,_BFdOGwZEZY,[ENG] 2022 PUBG MOBILE National Championship Nepal | Semi Finals - Day 3
https://www.youtube.com/watch?v=7vPvOF25N5w,7vPvOF25N5w,[NEP] 2022 PUBG MOBILE National Championship Nepal | Semi Final - Day 3
https://www.youtube.com/watch?v=qmPr46Ut99k,qmPr46Ut99k,[NEP] 2022 PUBG MOBILE National Championship Nepal | Semi Finals - Day 2
https://www.youtube.com/watch?v=GZi4tmrow1A,GZi4tmrow1A,[ENG] 2022 PUBG MOBILE National Championship Nepal | Semi Finals - Day 2
https://www.youtube.com/watch?v=jbZ1l9_jYmE,jbZ1l9_jYmE,[NEP] 2022 PUBG MOBILE National Championship Nepal | Semi Finals - Day 1
https://www.youtube.com/watch?v=LKaXRb8n7uw,LKaXRb8n7uw,[ENG] 2022 PUBG MOBILE National Championship Nepal | Semi Finals - Day 1
https://www.youtube.com/watch?v=bdzna9vfMCI,bdzna9vfMCI,[NEP] 2022 PUBG MOBILE National Championship Nepal | Group Stage - Day 4
https://www.youtube.com/watch?v=9QDt7nDtXLY,9QDt7nDtXLY,[ENG] 2022 PUBG MOBILE National Championship Nepal | Group Stage - Day 4
https://www.youtube.com/watch?v=MX-bi-p9-yc,MX-bi-p9-yc,[ENG] 2022 PUBG MOBILE National Championship Nepal | Group Stage - Day 3
https://www.youtube.com/watch?v=d4of-w3Greg,d4of-w3Greg,[NEP] 2022 PUBG MOBILE National Championship Nepal | Group Stage - Day 3
https://www.youtube.com/watch?v=mJH-EvJV2-Y,mJH-EvJV2-Y,[NEP] 2022 PUBG MOBILE National Championship Nepal | Group Stage - Day 2
https://www.youtube.com/watch?v=Wp2NK-80w_M,Wp2NK-80w_M,[ENG] 2022 PUBG MOBILE National Championship Nepal | Group Stage - Day 2
https://www.youtube.com/watch?v=NKorEo6tFNQ,NKorEo6tFNQ,[NEP] 2022 PUBG MOBILE National Championship Nepal | Group Stage - Day 1
https://www.youtube.com/watch?v=6bOhpbeMIr8,6bOhpbeMIr8,[ENG] 2022 PUBG MOBILE National Championship Nepal | Group Stage - Day 1
https://www.youtube.com/watch?v=56AFkwu6SVI,56AFkwu6SVI,[MONGOL] 2022 PMGC League Last Chance Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=Bz6qb6B6dXI,Bz6qb6B6dXI,[Bangla] 2022 PMGC League Last Chance Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=cxx1PniYdNc,cxx1PniYdNc,[EN] 2022 PMGC League Last Chance Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=OLlXvDEX-xk,OLlXvDEX-xk,[NEP] 2022 PMGC League Last Chance Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=O5pm13Aa_rs,O5pm13Aa_rs,[MONGOL] 2022 PMGC League Last Chance Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=mf0_xW5xLyw,mf0_xW5xLyw,[EN] 2022 PMGC League Last Chance Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=nIcJMOU5WIU,nIcJMOU5WIU,[Bangla] 2022 PMGC League Last Chance Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=0InSBu-oLVQ,0InSBu-oLVQ,[MONGOL] 2022 PMGC League Survival Day 3 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=P0tHuRwG2KY,P0tHuRwG2KY,[NEP] 2022 PMGC League Survival Day 3 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=jUghr2h-Exs,jUghr2h-Exs,[EN] 2022 PMGC League Survival Day 3 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=0J_3M7XRQeI,0J_3M7XRQeI,[Bangla] 2022 PMGC League Survival Day 3 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=KybqVqvvpa0,KybqVqvvpa0,[EN] 2022 PMGC League Survival Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=D7N9lcJGJU4,D7N9lcJGJU4,[MONGOL] 2022 PMGC League Survival Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=iIh0Ia0IB04,iIh0Ia0IB04,[Bangla] 2022 PMGC League Survival Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=TvPiDsIBI6s,TvPiDsIBI6s,[NEP] 2022 PMGC League Survival Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=PTa7KbPMRiM,PTa7KbPMRiM,[MONGOL] 2022 PMGC League Survival Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=622bLjXBuZM,622bLjXBuZM,[EN] 2022 PMGC League Survival Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=pJF2D3cktV8,pJF2D3cktV8,[NEP] 2022 PMGC League Survival Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=4hsnJtIEgqk,4hsnJtIEgqk,[NEP] 2022 PMGC League Group Yellow Day 4 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=NbnbYpZZzTk,NbnbYpZZzTk,[EN] 2022 PMGC League Group Yellow Day 4 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=-05dNMwWtyY,-05dNMwWtyY,[Bangla] 2022 PMGC League Group Yellow Day 4 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=PjBVlnJTVT0,PjBVlnJTVT0,[MONGOL] 2022 PMGC League Group Yellow Day 4 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=45Zrxqtrlgo,45Zrxqtrlgo,[MONGOL] 2022 PMGC League Group Yellow Day 3 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=TpCRGqzOhC0,TpCRGqzOhC0,[EN] 2022 PMGC League Group Yellow Day 3 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=5t3YvgYd_mM,5t3YvgYd_mM,[NEP] 2022 PMGC League Group Yellow Day 3 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=E8y1cbuFGDI,E8y1cbuFGDI,[Bangla] 2022 PMGC League Group Yellow Day 3 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=4uFXuVkFgRQ,4uFXuVkFgRQ,[MONGOL] 2022 PMGC League Group Yellow Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=tYYI3nft15g,tYYI3nft15g,[EN] 2022 PMGC League Group Yellow Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=SllErm7tc_8,SllErm7tc_8,[Bangla] 2022 PMGC League Group Yellow Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=xk2dk8aO4EU,xk2dk8aO4EU,[NEP] 2022 PMGC League Group Yellow Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=Wq6ROhYAG88,Wq6ROhYAG88,[EN] 2022 PMGC League Group Yellow Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=FsjUpnJPoUo,FsjUpnJPoUo,[Bangla] 2022 PMGC League Group Yellow Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=NXpSsoy52iM,NXpSsoy52iM,[Mongol] 2022 PMGC League Group Yellow Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=XKpMZZPDThM,XKpMZZPDThM,[ENG] 2022 PMCO Asia Fall Split | Finals Day 2 | The Final Battle!
https://www.youtube.com/watch?v=RRLZZURifbg,RRLZZURifbg,[ENG] 2022 PMCO Asia Fall Split | Finals Day 1 | Top 16 Squads Are Here!
https://www.youtube.com/watch?v=IQY_GZX64EE,IQY_GZX64EE,[MONGOL] 2022 PMGC League Group Green Day 4 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=mp4EB4_JK_Y,mp4EB4_JK_Y,[EN] 2022 PMGC League Group Green Day 4 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=HlfLUqGeo8w,HlfLUqGeo8w,[NEP] 2022 PMGC League Group Green Day 4 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=pMlmKcdENck,pMlmKcdENck,[NEP] 2022 PMGC League Group Green Day 3 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=ou-QkffUKYE,ou-QkffUKYE,[EN] 2022 PMGC League Group Green Day 3 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=yJ77JcrKlbo,yJ77JcrKlbo,[EN] 2022 PMGC League Group Green Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=4YBHnPRtS0s,4YBHnPRtS0s,[MONGOL] 2022 PMGC League Group Green Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=ECYjRIV1y-c,ECYjRIV1y-c,[NEP] 2022 PMGC League Group Green Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=FWezCTyax3Q,FWezCTyax3Q,[Bangla] 2022 PMGC League Group Green Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=Av24TH4RK4k,Av24TH4RK4k,[Bangla] 2022 PMGC League Group Green Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=XWMnyT-XHU4,XWMnyT-XHU4,[EN] 2022 PMGC League Group Green Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=G-xREhZBiCY,G-xREhZBiCY,[MONGOL] 2022 PMGC League Group Green Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=kGP-f92DKrw,kGP-f92DKrw,[NEP] 2022 PMGC League Group Green Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=NeQMJDHFuqU,NeQMJDHFuqU,[MONGOL] 2022 PMGC League Group Red Day 4 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=bLUxVRTd8MY,bLUxVRTd8MY,[NEP] 2022 PMGC League Group Red Day 4 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=Waytv06cIhg,Waytv06cIhg,[EN] 2022 PMGC League Group Red Day 4 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=UxETDk0-AEQ,UxETDk0-AEQ,[Bangla] 2022 PMGC League Group Red Day 4 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=VzTuUcHsjos,VzTuUcHsjos,[EN] 2022 PMGC League Group Red Day 3 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=-BzEMwEEwuQ,-BzEMwEEwuQ,[NEP] 2022 PMGC League Group Red Day 3 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=tc-FqmnX4k4,tc-FqmnX4k4,[MONGOL] 2022 PMGC League Group Red Day 3 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=UU8umZ9RJ3Q,UU8umZ9RJ3Q,[EN] 2022 PMGC League Group Red Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=ocELuoLISE0,ocELuoLISE0,[MONGOL] 2022 PMGC League Group Red Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=aOV5RNBcPeU,aOV5RNBcPeU,[NEP] 2022 PMGC League Group Red Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=Cv-Yzj3nQXc,Cv-Yzj3nQXc,[Bangla] 2022 PMGC League Group Red Day 2 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=YkV6_03VwwU,YkV6_03VwwU,[EN] 2022 PMGC League Group Red Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=Lanb-RvOdCs,Lanb-RvOdCs,[NEP] 2022 PMGC League Group Red Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=_Cjzbxtrw_U,_Cjzbxtrw_U,[MONGOL] 2022 PMGC League Group Red Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=Wx5RgJdKVH8,Wx5RgJdKVH8,[Bangla] 2022 PMGC League Group Red Day 1 | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=LnPKK-ZwQVs,LnPKK-ZwQVs,[EN] 2022 PMGC League Group Draw | PUBG MOBILE Global Championship
https://www.youtube.com/watch?v=D5LLGWM52zA,D5LLGWM52zA,[NP] 2022 PMPL South Asia Championship | Day 4 |  Who will take the Crown?
https://www.youtube.com/watch?v=06kOKnlbUKA,06kOKnlbUKA,[BANGLA] 2022 PMPL South Asia Championship | Day 4 | Who will take the Crown?
https://www.youtube.com/watch?v=k-52iSjwQIM,k-52iSjwQIM,[MN] 2022 PMPL South Asia Championship | Day 4 | Who will take the Crown?
https://www.youtube.com/watch?v=mMMBguGM1jI,mMMBguGM1jI,[MN] 2022 PMPL South Asia Championship | Day 3 | Can DRS Gaming Be Dethroned?
https://www.youtube.com/watch?v=Sgho0tegxlg,Sgho0tegxlg,[NP] 2022 PMPL South Asia Championship | Day 3 | Can DRS Gaming Be Dethroned?
https://www.youtube.com/watch?v=2oxRqp2SKg4,2oxRqp2SKg4,[EN] 2022 PMPL South Asia Championship | Day 3 | Can DRS Gaming Be Dethroned?
https://www.youtube.com/watch?v=FVcWWFer8tQ,FVcWWFer8tQ,[BANGLA] 2022 PMPL South Asia Championship | Day 3 | Can DRS Gaming Be Dethroned?
https://www.youtube.com/watch?v=vCcja0Gb2RU,vCcja0Gb2RU,[NP] 2022 PMPL South Asia Championship | Day 2 | Battle For Domination
https://www.youtube.com/watch?v=VMC7rP8Z7yg,VMC7rP8Z7yg,[EN] 2022 PMPL South Asia Championship | Day 2 | Battle For Domination
https://www.youtube.com/watch?v=JT78aZKEeFE,JT78aZKEeFE,[BANGLA] 2022 PMPL South Asia Championship | Day 2 | Battle For Domination
https://www.youtube.com/watch?v=Te_b87QSP-s,Te_b87QSP-s,[MN] 2022 PMPL South Asia Championship | Day 2 | Battle For Domination
https://www.youtube.com/watch?v=hFxm4VbniDA,hFxm4VbniDA,[NP] 2022 PMPL South Asia Championship | Day 1 | Title Worth Fighting For!
https://www.youtube.com/watch?v=1VahFASbdpQ,1VahFASbdpQ,[MN] 2022 PMPL South Asia Championship | Day 1 | Title Worth Fighting For!
https://www.youtube.com/watch?v=h4KHKu4F8kE,h4KHKu4F8kE,[BANGLA] 2022 PMPL South Asia Championship | Day 1 | Title Worth Fighting For!
https://www.youtube.com/watch?v=OEJMT8kHfk4,OEJMT8kHfk4,[MN] 2022 PMPL South Asia Fall Split | Grand Final Day 3 | Who will take South Asia&#39;s Crown?
https://www.youtube.com/watch?v=j1mruot6urA,j1mruot6urA,[EN] 2022 PMPL South Asia Fall Split | Grand Final Day 3 | Who will take South Asia&#39;s Crown?
https://www.youtube.com/watch?v=MY4hon6ZbDo,MY4hon6ZbDo,[NP] 2022 PMPL South Asia Fall Split | Grand Final Day 3 | Who will take South Asia&#39;s Crown?
https://www.youtube.com/watch?v=nUD3KYodmGQ,nUD3KYodmGQ,[BANGLA] 2022 PMPL South Asia Fall Split | Grand Final Day 3 | Who will take South Asia&#39;s Crown?
https://www.youtube.com/watch?v=2I8Dsx5bThg,2I8Dsx5bThg,[EN] 2022 PMPL South Asia Fall Split | Grand Finals Day 2 | Reemergence of Warriors?
https://www.youtube.com/watch?v=OAnpaDGZ8Cg,OAnpaDGZ8Cg,[MN] 2022 PMPL South Asia Fall Split | Grand Finals Day 2 | Reemergence of Warriors?
https://www.youtube.com/watch?v=CU3i306tUbA,CU3i306tUbA,[NP] 2022 PMPL South Asia Fall Split | Grand Finals Day 2 | Reemergence of Warriors?
https://www.youtube.com/watch?v=hP00_hTArjk,hP00_hTArjk,[BANGLA] 2022 PMPL South Asia Fall Split | Grand Finals Day 2 | Reemergence of Warriors?
https://www.youtube.com/watch?v=H-oojY-OTS0,H-oojY-OTS0,[EN] 2022 PMPL South Asia Fall Split | Grand Final Day 1 | Goliaths Collide!
https://www.youtube.com/watch?v=IxwX6BdawrM,IxwX6BdawrM,[BANGLA] 2022 PMPL South Asia Fall Split | Grand Final Day 1 | Goliaths Collide!
https://www.youtube.com/watch?v=8tsfghbHQkI,8tsfghbHQkI,[MN] 2022 PMPL South Asia Fall Split | Grand Final Day 1 | Goliaths Collide!
https://www.youtube.com/watch?v=XzDq2PITf5s,XzDq2PITf5s,[NP] 2022 PMPL South Asia Fall Split | Grand Final Day 1 | Goliaths Collide!
https://www.youtube.com/watch?v=xqh6w7QtEuU,xqh6w7QtEuU,[MN] 2022 PMPL South Asia Fall Split | Week 3 Day 5 | Who will Qualify for Grand Finals?
https://www.youtube.com/watch?v=ih0HeGBGCm0,ih0HeGBGCm0,[EN] 2022 PMPL South Asia Fall Split | Week 3 Day 5 | Who will Qualify for Grand Finals?
https://www.youtube.com/watch?v=mdBnOK4YyZo,mdBnOK4YyZo,[NP]  2022 PMPL South Asia Fall Split | Week 3 Day 4 | It&#39;s Now Or Never!
https://www.youtube.com/watch?v=x8PNC9gMEjY,x8PNC9gMEjY,[EN] 2022 PMPL South Asia Fall Split | Week 3 Day 4 | It&#39;s Now Or Never!
https://www.youtube.com/watch?v=oUmii1Eglvg,oUmii1Eglvg,[BANGLA]  2022 PMPL South Asia Fall Split | Week 3 Day 4 | It&#39;s Now Or Never!
https://www.youtube.com/watch?v=YijkK1HEE1M,YijkK1HEE1M,[MN]  2022 PMPL South Asia Fall Split | Week 3 Day 4 | It&#39;s Now Or Never!
https://www.youtube.com/watch?v=pZ8vwQ9iYpA,pZ8vwQ9iYpA,[EN] 2022 PMPL South Asia Fall Split | Week 3 Day 3 | Battle to Stay on Top
https://www.youtube.com/watch?v=PS1Ei-jef8I,PS1Ei-jef8I,[NP] 2022 PMPL South Asia Fall Split | Week 3 Day 3 | Battle to Stay on Top
https://www.youtube.com/watch?v=gaOXlQXybY4,gaOXlQXybY4,[MN] 2022 PMPL South Asia Fall Split | Week 3 Day 3 | Battle to Stay on Top
https://www.youtube.com/watch?v=xpVmK7gRnCw,xpVmK7gRnCw,[BANGLA] 2022 PMPL South Asia Fall Split | Week 3 Day 2 | Comeback Of Old Kings?
https://www.youtube.com/watch?v=cmUnDUnSFy4,cmUnDUnSFy4,[NP] 2022 PMPL South Asia Fall Split | Week 3 Day 2 | Comeback Of Old Kings?
https://www.youtube.com/watch?v=0GRIVqHWx-o,0GRIVqHWx-o,[EN] 2022 PMPL South Asia Fall Split | Week 3 Day 2 | Comeback Of Old Kings?
https://www.youtube.com/watch?v=b3FsPNd241U,b3FsPNd241U,[MN] 2022 PMPL South Asia Fall Split | Week 3 Day 2 | Comeback Of Old Kings?
https://www.youtube.com/watch?v=Ji4UeGCNtyY,Ji4UeGCNtyY,[NP] 2022 PMPL South Asia Fall Split | Week 3 Day 1 | Resurgence of Underdogs
https://www.youtube.com/watch?v=8LNsp0HvE7k,8LNsp0HvE7k,[MN] 2022 PMPL South Asia Fall Split | Week 3 Day 1 | Resurgence of Underdogs
https://www.youtube.com/watch?v=gf--fxHzglU,gf--fxHzglU,[BANGLA] 2022 PMPL South Asia Fall Split | Week 3 Day 1 | Resurgence of Underdogs
https://www.youtube.com/watch?v=5aoDsuefmOY,5aoDsuefmOY,[EN] 2022 PMPL South Asia Fall Split | Week 2 Day 5 | Who Will Be in Top 12?
https://www.youtube.com/watch?v=AmAYUhfovpQ,AmAYUhfovpQ,[BANGLA] 2022 PMPL South Asia Fall Split | Week 2 Day 5 | Who Will Be in Top 12?
https://www.youtube.com/watch?v=kFBosvXZ34c,kFBosvXZ34c,[MN] 2022 PMPL South Asia Fall Split | Week 2 Day 5 | Who Will Be in Top 12?
https://www.youtube.com/watch?v=0XCZ-NVZeWY,0XCZ-NVZeWY,[EN] 2022 PMPL South Asia Fall Split | Week 2 Day 4 | It&#39;s Toe to Toe
https://www.youtube.com/watch?v=tEghLMdGTgQ,tEghLMdGTgQ,[BANGLA] 2022 PMPL South Asia Fall Split | Week 2 Day 4 | It&#39;s Toe to Toe
https://www.youtube.com/watch?v=XMltyr90XX8,XMltyr90XX8,[EN] 2022 PMPL South Asia Fall Split | Week 2 Day 3 | Battle for Survival
https://www.youtube.com/watch?v=8oNRFEqhVsE,8oNRFEqhVsE,[NP] 2022 PMPL South Asia Fall Split | Week 2 Day 3 | Battle for Survival
https://www.youtube.com/watch?v=XIePGxtXePM,XIePGxtXePM,[EN] 2022 PMPL South Asia Fall Split | Week 2 Day 2 | Rise of New Heroes
https://www.youtube.com/watch?v=czEvh7tr2nU,czEvh7tr2nU,[NP] 2022 PMPL South Asia Fall Split | Week 2 Day 1 | New Week New Challenges
https://www.youtube.com/watch?v=H6Y7-899eY0,H6Y7-899eY0,[EN] 2022 PMPL South Asia Fall Split | Week 2 Day 1 | New Week New Challenges
https://www.youtube.com/watch?v=QRl1svGl-lQ,QRl1svGl-lQ,[NP] 2022 PMPL South Asia Fall Split | Week 1 Day 5 | Who will qualify for LIVIK?
https://www.youtube.com/watch?v=IuZ1s3c7FsM,IuZ1s3c7FsM,[MONG] 2022 PMPL South Asia Fall Split | Week 1 Day 5 | Who will qualify for LIVIK?
https://www.youtube.com/watch?v=rcnk_0VGaYE,rcnk_0VGaYE,[BANGLA] 2022 PMPL South Asia Fall Split | Week 1 Day 5 | Who will qualify for LIVIK?
https://www.youtube.com/watch?v=PAc6pUGkSVA,PAc6pUGkSVA,[BANGLA] 2022 PMPL South Asia Fall Split | Week 1 Day 4 | Will STE continue their domination?
https://www.youtube.com/watch?v=1LIjCX9-o7w,1LIjCX9-o7w,[NP] 2022 PMPL South Asia Fall Split | Week 1 Day 4 | Will STE continue their domination?
https://www.youtube.com/watch?v=e3bK7UyHHEs,e3bK7UyHHEs,[EN] 2022 PMPL South Asia Fall Split | Week 1 Day 4 | Will STE continue their domination?
https://www.youtube.com/watch?v=sTLyiQiNc0c,sTLyiQiNc0c,[EN] 2022 PMPL South Asia Fall Split | Week 1 Day 3 | Can They Make A Comeback?
https://www.youtube.com/watch?v=CjWHswJxaew,CjWHswJxaew,[BANGLA] 2022 PMPL South Asia Fall Split | Week 1 Day 3 | Will A1xNB Make a Comeback?
https://www.youtube.com/watch?v=cyB5qI1ghlM,cyB5qI1ghlM,[NP] 2022 PMPL South Asia Fall Split | Week 1 Day 3 | Will JyanMaara Make A Comeback?
https://www.youtube.com/watch?v=FKQLb_TMvEQ,FKQLb_TMvEQ,[NP] 2022 PMPL South Asia Fall Split | Week 1 Day 2 | Race to the Top
https://www.youtube.com/watch?v=qoTObVT9Dlg,qoTObVT9Dlg,[BANGLA] 2022 PMPL South Asia Fall Split | Week 1 Day 2 | Race to the Top
https://www.youtube.com/watch?v=EGx7e76pnRo,EGx7e76pnRo,[EN] 2022 PMPL South Asia Fall Split | Week 1 Day 2 | Race
https://www.youtube.com/watch?v=Ok8Gaje1vww,Ok8Gaje1vww,[MONG] 2022 PMPL South Asia Fall Split | Week 1 Day 2 | Race to the Top
https://www.youtube.com/watch?v=i02mQhNk2HM,i02mQhNk2HM,[NP] 2022 PMPL South Asia Fall Split | Week 1 Day 1 | Battle Begins
https://www.youtube.com/watch?v=1k4nZ3BjfIQ,1k4nZ3BjfIQ,[BANGLA] 2022 PMPL South Asia Fall Split | Week 1 Day 1 | Battle Begins
https://www.youtube.com/watch?v=oLHrViBItQs,oLHrViBItQs,[MONG] 2022 PMPL South Asia Fall Split | Week 1 Day 1 | Battle Begins
https://www.youtube.com/watch?v=AQ3QnLe-hXE,AQ3QnLe-hXE,[EN] 2022 PMPL South Asia Fall Split | Week 1 Day 1 | Battle Begins
https://www.youtube.com/watch?v=UPxY5M1cB7k,UPxY5M1cB7k,2022 PUBG MOBILE CAMPUS CHALLENGE - GRAND FINALE DAY 2
https://www.youtube.com/watch?v=Kskc015LZYc,Kskc015LZYc,[EN] 2022 PMWI Afterparty Day 3 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=JhGAoPX0iMY,JhGAoPX0iMY,[MONG] 2022 PMWI Afterparty Day 3 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=65TkgfvkOIM,65TkgfvkOIM,[NEPALI] 2022 PMWI Afterparty Day 3 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=gKoziQvfrZM,gKoziQvfrZM,[BENGALI] 2022 PMWI Afterparty Day 3 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=6vm9Aahxy40,6vm9Aahxy40,[EN] 2022 PMWI Afterparty Day 2 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=6ijrl28Jy2c,6ijrl28Jy2c,[MONG] 2022 PMWI Afterparty Day 2 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=TKD7pdjNuH0,TKD7pdjNuH0,[NEPALI] 2022 PMWI Afterparty Day 2 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=MROsXOqGlSI,MROsXOqGlSI,[BENGALI] 2022 PMWI Afterparty Day 2 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=UsuF8TwAQkU,UsuF8TwAQkU,[EN] 2022 PMWI Afterparty Day 1 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=oipWWyKDElw,oipWWyKDElw,[NEPALI] 2022 PMWI Afterparty Day 1 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=SCAUT_XkhGI,SCAUT_XkhGI,[MONG] 2022 PMWI Afterparty Day 1 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=yqxut8jehgk,yqxut8jehgk,[BENGALI] 2022 PMWI Afterparty Day 1 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=-kO22KNl4r4,-kO22KNl4r4,[EN] 2022 PMWI Day 3 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=roRRjrXT5_8,roRRjrXT5_8,[NEP] 2022 PMWI Day 3 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=UhlzEBII07c,UhlzEBII07c,[MONG] 2022 PMWI Day 3 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=kEq7ah2NxIQ,kEq7ah2NxIQ,[BENGALI] 2022 PMWI Day 3 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=2zREbT_bd0M,2zREbT_bd0M,[MONG] 2022 PMWI Day 2 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=L9vJwfodJRs,L9vJwfodJRs,[NEP] 2022 PMWI Day 2 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=Hpic5xyQT6s,Hpic5xyQT6s,[BENGALI] 2022 PMWI Day 2 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=Nm1XbevDnpU,Nm1XbevDnpU,[EN] 2022 PMWI Day 1 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=TO3u1cJ7M_0,TO3u1cJ7M_0,[BANGLA] 2022 PMWI Day 1 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=2p53Vuk3M8c,2p53Vuk3M8c,[MONG] 2022 PMWI Day 1 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=7aFKFyLYtRM,7aFKFyLYtRM,[NEP] 2022 PMWI Day 1 | Gamers8 | PUBG MOBILE World Invitational
https://www.youtube.com/watch?v=9qmyB0vg9o4,9qmyB0vg9o4,Grand Finals Day 3 | 2022 PUBG MOBILE Nepal Series
https://www.youtube.com/watch?v=_yb0JKS_gTY,_yb0JKS_gTY,Grand Finals Day 2 | 2022 PUBG MOBILE Nepal Series
https://www.youtube.com/watch?v=zXz6V0Bie6I,zXz6V0Bie6I,Grand Finals Day 1 | 2022 PUBG MOBILE Nepal Series
